MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513704,1nx6-20' Hatteras Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513704,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513704",COMPOSITE DECKING COM,"TREX  1513704 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,20,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513705,1nx6-12' Hatteras Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513705,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513705",COMPOSITE DECKING COM,"TREX  1513705 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,12,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513706,1nx6-16' Hatteras Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513706,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513706",COMPOSITE DECKING COM,"TREX  1513706 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,16,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513707,1nx6-20' Hatteras Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513707,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513707",COMPOSITE DECKING COM,"TREX  1513707 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,20,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513708,1nx6-16' Salt Flat Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513708,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513708",COMPOSITE DECKING COM,"TREX  1513708 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,16,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513709,1nx6-20' Salt Flat Sq Edge - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513709,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513709",COMPOSITE DECKING COM,"TREX  1513709 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,20,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513710,1nx6-12' Salt Flat Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513710,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513710",COMPOSITE DECKING COM,"TREX  1513710 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,12,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513711,1nx6-16' Salt Flat Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513711,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513711",COMPOSITE DECKING COM,"TREX  1513711 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,16,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513712,1nx6-20' Salt Flat Grooved - Trex Transcend Lineage Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513712,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513712",COMPOSITE DECKING COM,"TREX  1513712 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,20,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513717,1nx6-16' Honey Grove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513717,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513717",COMPOSITE DECKING COM,"TREX  1513717 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,16,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513718,1nx6-20' Honey Grove Sq Edge - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513718,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513718",COMPOSITE DECKING COM,"TREX  1513718 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,20,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513719,1nx6-12' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513719,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513719",COMPOSITE DECKING COM,"TREX  1513719 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,12,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513720,1nx6-16' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513720,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513720",COMPOSITE DECKING COM,"TREX  1513720 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,16,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.trex.com,,,,,,,Building Materials,Decking,Composite Decking,,1513721,1nx6-20' Honey Grove Grooved - Trex Enhance Naturals Decking,TREX,-- No Unilog Brand --,-- No DIB Brand --,Boise Cascade Building Materials (BOICA),Trex Company,TREX,,1513721,,Building Materials>Decking>Composite Decking,"TREX, Composite Decking, , 1513721",COMPOSITE DECKING COM,"TREX  1513721 Composite Decking, Composite","TREX Composite Decking, 1 x 6 in, Composite","Composite Decking, Composite",,,,,,,,,,,,,,,,,,,,,,,,,,,Composite Decking,Series,,,Model,,,Number of Wash Cycles,,,Voltage Rating,,,Amperage Rating,,,Mounting Type,,,Plug Type,,,Size,1 x 6,in,Depth With Door Open,,,Minimum Height,,,Maximum Height,,,Sound Level,,,Material,Composite,,Color,,,Additional Information,,,Finish,,,Flow Rate,,,Handle Type,,,Spout Type,,,Installation Holes,,,Fitting Type,,,Connection Type,,,Schedule,,,Connection Size,,,Valve Type,,,Body Material,,,End Connection,,,Material Construction,,,Diameter,,,Arbor Size,,,Grit,,,Quantity,,,Type,,,Thickness,,,Shank Type,,,Number of Teeth,,,Wattage,,,Luminous Flux,,,Color Temperature,,,Base Type,,,Bulb Shape,,,Wire Gauge,,,Number of Conductors,,,Length,20,ft,Nominal Size,,,Grade,,,Species,,,Gauge,,,Battery Platform,,,Horsepower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
